publishedAt,authorProfileImageUrl,videoId,authorDisplayName,textDisplay
2017-12-09T09:50:55.000Z,https://yt3.ggpht.com/-9dw_Zjq7zHM/AAAAAAAAAAI/AAAAAAAAAAA/H4PZnGr9Y2E/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Jibesh Bhattacharjee,Hey. Can you do a tutorial for extracting Hyponyms and Hypernyms using Wordnet and NLTK. Would really appreciate it.
2017-12-08T06:01:00.000Z,https://yt3.ggpht.com/-HUpD8q3FlCY/AAAAAAAAAAI/AAAAAAAAAAA/Zu95GqQJtN8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Mohammed Sunasra,Hey Man! What UI framework are you using for integrating ML on front-end?
2017-12-06T18:06:39.000Z,https://yt3.ggpht.com/-RX-H8Up1PBM/AAAAAAAAAAI/AAAAAAAAAAA/a3XA7VV8h78/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,s.md.imran s.md.imran,what should I know before starting NLP
2017-12-04T22:15:30.000Z,https://yt3.ggpht.com/-DfMc1STkSMI/AAAAAAAAAAI/AAAAAAAAAAA/8cG85u57aYI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,olier1,There is Apache Open NLP for Java
2017-11-29T13:49:24.000Z,https://yt3.ggpht.com/-VoI4QP5NsCI/AAAAAAAAAAI/AAAAAAAAAAA/kwKy37fsSO0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,yeeboho,"Hi Sentdex, thank you so much for the videos.  Your explanation/teaching is 100 times better than my university professor.  I'm looking forward to watching the rest of your videos."
2017-11-29T00:06:23.000Z,https://yt3.ggpht.com/-ufBUwjx211Y/AAAAAAAAAAI/AAAAAAAAAAA/9Y8pLSO6aoc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Tony Ryan,Thanks a lot! How do you uncomment multiple lines at a time just like commenting them with alt+3?
2017-11-23T19:54:39.000Z,https://yt3.ggpht.com/-gWy5pbEPZ9Y/AAAAAAAAAAI/AAAAAAAAAAA/hqyq87CVDF0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,David Simmonds,"Fantastic series. Gotta love Harris and his silly humor. Explanations are excellent and he makes it the easiest time I ever ""learned"" the main features of a language form scratch. And I'm learning a marketable skill while I'm at it. Fantastic stuff!!"
2017-11-21T09:05:35.000Z,https://yt3.ggpht.com/-PxHvgtiJJMI/AAAAAAAAAAI/AAAAAAAAAAA/f14gYPV4SMw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Ehsan Taslimi,"Thank you man
I have learnt alot from your videos"
2017-11-19T17:33:48.000Z,https://yt3.ggpht.com/-FaZHtVr8ANM/AAAAAAAAAAI/AAAAAAAAAAA/TcmooaXc2xQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Riyaz Ahmed,"How do you know imported functions and classes names and their functionality, because after going to python docs i couldn't be about understand what each function does. Is there any better way that i can understand python standard library and any other imported modules.. please answer my question as I'm stuck after learning basics thank you"
2017-11-02T06:13:09.000Z,https://yt3.ggpht.com/-TettYPgzxEI/AAAAAAAAAAI/AAAAAAAAAAA/TMbYvNtGdEU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,more life,Man you're the BEST!
2017-11-01T02:08:38.000Z,https://yt3.ggpht.com/-WGOnb1XJtBg/AAAAAAAAAAI/AAAAAAAAAAA/JS2vejNsiUA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,vivek patil,thanks....as very few videos are there on you tube for NLP
2017-10-03T12:44:35.000Z,https://yt3.ggpht.com/-yeuzX21JkJ8/AAAAAAAAAAI/AAAAAAAAAAA/lB0efBpfHig/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Scott Davis,Is there a way to pay for your service dude? This is awesome and so powerful!
2017-10-01T11:39:52.000Z,https://yt3.ggpht.com/-Ck0C9YSTiOw/AAAAAAAAAAI/AAAAAAAAAAA/SEF0JwZcFas/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Faisal Shahzad,"Traceback (most recent call last):
  File ""C:/Users/Faisal/aud/nltk.py"", line 1, in <module>
    import nltk
  File ""C:/Users/Faisal/aud\nltk.py"", line 2, in <module>
    nltk.download('popular')
AttributeError: module 'nltk' has no attribute 'download'"
2017-09-26T05:47:29.000Z,https://yt3.ggpht.com/-wmRAIr335XA/AAAAAAAAAAI/AAAAAAAAAAA/D-Ls82Fanfw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Shivam Trivedi,"when I import tweepy,create my twitter application and run the code it is showing a 401 error.
how do I remove it."
2017-09-11T10:11:57.000Z,https://yt3.ggpht.com/-wDNSWtWFBVI/AAAAAAAAAAI/AAAAAAAAAAA/NO7mBvlhhDE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Ammad Aziz,Somebody can refer me a tutorial to install nltk in IronPython for .NET..Please help somebody???
2017-09-09T10:05:27.000Z,https://yt3.ggpht.com/-8h-lYenCBOI/AAAAAAAAAAI/AAAAAAAAAAA/rHdaUrUoWyk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Neha Saxena,"Hello. I know this is off topic but I made a blogging portal with python, using flask and MongoDB. I wish to add a search blogs facility to it. Does anyone have any suggestions as to what library or framework I should use? Thanks in advance!"
2017-09-07T20:29:00.000Z,https://yt3.ggpht.com/-U3kGxwX3GKA/AAAAAAAAAAI/AAAAAAAAAAA/H9-Q87eF-WA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Himanshu kumar,i am not able install nltk
2017-08-20T13:34:28.000Z,https://yt3.ggpht.com/-qxjXHwnozAI/AAAAAAAAAAI/AAAAAAAAAAA/ESXlGQRRaak/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Fantasdeck,"A corpus, singular; several corpora, plural."
2017-08-20T10:31:39.000Z,https://yt3.ggpht.com/-Qkj3R1rYE8M/AAAAAAAAAAI/AAAAAAAAAAA/EydmKljzUUk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Maltototte,"""ptdrrr"" is the French equivalent of ""lm(f)ao"" ^^.  Thank you for this video."
2017-08-20T10:17:34.000Z,https://yt3.ggpht.com/-1Dv3lezpDtQ/AAAAAAAAAAI/AAAAAAAAAAA/oX67qstJFU4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Text Approach Ltd - The Language Technology Agency,Awesome. We like the presentations.
2017-08-19T10:58:50.000Z,https://yt3.ggpht.com/-SRXVdauYiYI/AAAAAAAAAAI/AAAAAAAAAAA/bwb8SgB5p_Y/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Rajitha Naik,Could you help me in tokenizing two or three words from a dataframe of sentences
2017-08-17T12:39:25.000Z,https://yt3.ggpht.com/-Ylibb_36JaM/AAAAAAAAAAI/AAAAAAAAAAA/DhAf3ZJWLKQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,ayush sharma,"import nltk
 does not work
should i change my windows 10 32 bit to 64 bit???"
2017-08-15T10:19:22.000Z,https://yt3.ggpht.com/-79yirlutXoc/AAAAAAAAAAI/AAAAAAAAAAA/vPE9C_ddW0A/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Vinod B,"I love your videos , the way you teach us it looks very easy to understand....When you smiles in between that add relaxation while learning...keep it up...Thanks"
2017-08-14T11:12:35.000Z,https://yt3.ggpht.com/-UP4W3NAbBrs/AAAAAAAAAAI/AAAAAAAAAAA/m7-NQ226SDU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Samuel Prevost,"Man you're awesome, I love your videos, thanks a lot for making such a great series on NLTK !"
2017-08-10T04:27:35.000Z,https://yt3.ggpht.com/-uyDPYnRDpB0/AAAAAAAAAAI/AAAAAAAAAAA/_-EG5YBhaic/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,naisanza,What's the best NLP python library to use?
2017-08-04T16:27:23.000Z,https://yt3.ggpht.com/-78v8XYNNeB0/AAAAAAAAAAI/AAAAAAAAAAA/aK1i0fYiaag/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Yashmnash,Thanks so much man!
2017-07-31T21:36:18.000Z,https://yt3.ggpht.com/-5v-xY3VDOKI/AAAAAAAAAAI/AAAAAAAAAAA/4qgbF3icLpE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Letania Ferreira,Great kick start tutorial. Thanks a bunch!
2017-07-29T17:52:17.000Z,https://yt3.ggpht.com/-0mCUpPxWFS0/AAAAAAAAAAI/AAAAAAAAAAA/GAXJS2tjsBk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Gurpreet Sidhu,"nltk is importing properly, but when i type the code 'nltk.download()' it gives error "" module 'nltk' has no attribute 'download'""......please help"
2017-07-27T09:04:33.000Z,https://yt3.ggpht.com/-dVO0GPLTp_Q/AAAAAAAAAAI/AAAAAAAAAAA/YdiePF-o_hQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Patrick Young,"WORKAROUND - if you experience 403 download error from github

export PATH_TO_NLTK_DATA=/home/username/nltk_data/
wget https://github.com/nltk/nltk_data/archive/gh-pages.zip
unzip gh-pages.zip
mv nltk_data-gh-pages $PATH_TO_NLTK_DATA
# add below code
mv $PATH_TO_NLTK_DATA/nltk_data-gh-pages/packages/* $PATH_TO_NLTK_DATA/

see https://github.com/nltk/nltk/issues/1787"
2017-07-26T11:10:18.000Z,https://yt3.ggpht.com/-iu7aEZiEqLw/AAAAAAAAAAI/AAAAAAAAAAA/kpGsHRHasqQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,aldo sanjoto,this is dope.
2017-07-13T16:08:02.000Z,https://yt3.ggpht.com/-zf3DyNJYf78/AAAAAAAAAAI/AAAAAAAAAAA/r807AXHKAsU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Piyush Doke,"I used python 2.7 and it did work for the things that are showed in this tutorial. So why did you mentioned to prefer python 3?
This was an awesome video, very neatly explained..Thank you so much sendtex!"
2017-07-12T06:21:24.000Z,https://yt3.ggpht.com/-CYhoFgCt0BM/AAAAAAAAAAI/AAAAAAAAAAA/mBylmTMKwx0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Abhishek Kumar,will you please tell me that how to count the number of words in sentences after word_tokenize
2017-07-10T22:23:25.000Z,https://yt3.ggpht.com/-cZ3wLA4tQwk/AAAAAAAAAAI/AAAAAAAAAAA/1kfGiOv1cWk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,CH D,api means?
2017-07-01T06:50:56.000Z,https://yt3.ggpht.com/-9NM_7TxJCJk/AAAAAAAAAAI/AAAAAAAAAAA/vszOFBNCO80/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Subrahmanyam K V,"Hi
Thanks for such excellent videos...Can I use Python 2 .7 ..?"
2017-06-21T14:48:36.000Z,https://yt3.ggpht.com/-kmn05ahF2u0/AAAAAAAAAAI/AAAAAAAAAAA/XpbPVgk5bJQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Arunabha Bera,"Sir I am supposed to work on an academic project on social network textual medical data analysis. I still have the flexibility of choosing what kind of analysis I want to perform. Is this where I should be? If yes, What are the prerequisites? I am good with basic python specially strings, regular expressions and basic data structures! Please reply! Thank you...."
2017-05-26T03:29:03.000Z,https://yt3.ggpht.com/-fBVorLHVG6k/AAAAAAAAAAI/AAAAAAAAAAA/d3YVfj8EQUg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Suzana Ilic,great video tutorials! thank you!
2017-05-24T08:45:43.000Z,https://yt3.ggpht.com/-dR4QYyHTxOU/AAAAAAAAAAI/AAAAAAAAAAA/znb7NnnUvCk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Nimish jindal,amazing video. Best nlp tutorials i have found till date.
2017-05-21T13:46:23.000Z,https://yt3.ggpht.com/-CzmnsLbAyXQ/AAAAAAAAAAI/AAAAAAAAAAA/NGCiIJ7YepY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,FLZvOKSCkxY,Lakshmi Anjan,"Hi sentdex, the tutorials are too good and any novice to nlp can understand the concept well. The way you teach methodically is super!! Especially the calm and cool way you teach. It would really help many."
2018-10-05T05:22:41.000Z,https://yt3.ggpht.com/-i07keBQm-8Q/AAAAAAAAAAI/AAAAAAAAAAA/b_cN76TN708/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,_coma_,".....
Wow
...."
2018-09-23T06:57:47.000Z,https://yt3.ggpht.com/-1Me0W4oww48/AAAAAAAAAAI/AAAAAAAAAAA/geoVqGwoc7E/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,jayesh kukreja,"Hey,can you make video on feature-keyword extraction from text file?"
2018-09-17T20:22:32.000Z,https://yt3.ggpht.com/-Tr9cuqcn2-U/AAAAAAAAAAI/AAAAAAAAAAA/hnVXO2b2GnE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,ravi gurnatham,"hey siraj,
you should not use fit_transform directly 
use fit on train data and transform on both train and test data"
2018-09-13T09:41:45.000Z,https://yt3.ggpht.com/-g91tqWyx6gY/AAAAAAAAAAI/AAAAAAAAAAA/fGT_ZkA3UKw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Simran Jeetkaur,"Sir I have a excel file , on that file I have a column in that column I have like of txt file .. I have to perform sentiment analysis on that data.. How can I do that?.. Can u pls help me out .."
2018-07-10T11:06:11.000Z,https://yt3.ggpht.com/-597nGiVEFMQ/AAAAAAAAAAI/AAAAAAAAAAA/YNMBmi0VwAI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Benny Guo,牛牪犇
2018-06-02T09:21:32.000Z,https://yt3.ggpht.com/-t0gjeSqpEmY/AAAAAAAAAAI/AAAAAAAAAAA/BfZpF1gfQRg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Blaise d'Estais,"The articles Sentiment Analysis in 5 lines of code on blog.dato.com has been moved on Medium, see
https://medium.com/@michael.fire/sentiment-analysis-in-five-lines-of-python-4fc0a775d483  
PS Thank you Siraj !"
2018-05-29T07:05:46.000Z,https://yt3.ggpht.com/-MP91DtP7hvY/AAAAAAAAAAI/AAAAAAAAAAA/mphsr9KWvSA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,T S SOORAJ,how to check the accuracy of this
2018-05-08T02:49:59.000Z,https://yt3.ggpht.com/-KF244sNHKLw/AAAAAAAAAAI/AAAAAAAAAAA/3tMHW2spHaw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Avinash Mishra,"Hi Siraj, Please create a video on Aspect-Based Sentiment Analysis."
2018-04-24T23:50:58.000Z,https://yt3.ggpht.com/-bnrD--VVoqg/AAAAAAAAAAI/AAAAAAAAAAA/lbBkg_b7BoY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Max Kelly,Get a better mic dude!
2018-04-20T07:24:54.000Z,https://yt3.ggpht.com/-E1ni2Rk25ZI/AAAAAAAAAAI/AAAAAAAAAAA/DXOyuXW4LF0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,prasanna kelkar,your audio is off for some time
2018-04-17T12:08:18.000Z,https://yt3.ggpht.com/-NW5ZUGxKLmE/AAAAAAAAAAI/AAAAAAAAAAA/MP8JyRrUhic/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Harun Kamal,"Thank you, worth the 4 minutes to fully comprehend the subject"
2018-03-08T04:46:31.000Z,https://yt3.ggpht.com/-8Mm8n2miiMc/AAAAAAAAAAI/AAAAAAAAAAA/2FYRlllOdJg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Ruwan Sri Wickramarathna,Really nice work. Is it possible to do this for aspect based sentiment analysis.?
2018-02-10T15:59:18.000Z,https://yt3.ggpht.com/-U8Hcf8S3rn4/AAAAAAAAAAI/AAAAAAAAAAA/zf9ZgLsOUXc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,钟子康,"Hello, I'm had tried the source code, but always show the MemoryError, I know what is the problem, but have no idea on it, anyone can help me?"
2018-02-10T15:30:40.000Z,https://yt3.ggpht.com/-wky4R1d0Pkg/AAAAAAAAAAI/AAAAAAAAAAA/Vm4gOSHd9Bw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Ashwin Dhakal,your entry is hilarious man :D
2018-02-08T04:56:09.000Z,https://yt3.ggpht.com/-CYhoFgCt0BM/AAAAAAAAAAI/AAAAAAAAAAA/mBylmTMKwx0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Abhishek Kumar,"i am totally new in machine leaning and i have work on sentiment analysis of e-commerse website.
So, will you please suggest me to start sentiment analysis in step by step?"
2018-01-30T19:50:23.000Z,https://yt3.ggpht.com/-OLyqqR86AUI/AAAAAAAAAAI/AAAAAAAAAAA/17F3FJx7ASI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Rahul R,The stanford course link is now not working
2018-01-22T10:57:30.000Z,https://yt3.ggpht.com/-BB9tYS1NfF8/AAAAAAAAAAI/AAAAAAAAAAA/lPKGM5JFcck/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Nouf Al-Mobarak,"Hello Siraj, Thank you for the useful videos. I am interested in Sentiment Analysis field and I would love to work on it in my MSc thesis but as many research has been done in this area I couldn't come with a unique one. Can you suggest any based on your experience ?"
2018-01-17T05:16:38.000Z,https://yt3.ggpht.com/-djgSzqDv4jg/AAAAAAAAAAI/AAAAAAAAAAA/R82Ybgj3E0M/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,sabiha barlaskar,How do you know if a word is positive or negative. You mentioned the word 'Hate' is negative but how did the classifier know ?
2018-01-06T05:43:58.000Z,https://yt3.ggpht.com/-E4nLlqGsdHU/AAAAAAAAAAI/AAAAAAAAAAA/P2WMbparpDU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,akash kandpal,A working code of the video is required .  Please someone help .
2017-12-28T22:14:03.000Z,https://yt3.ggpht.com/-4i_MPHSsN0Y/AAAAAAAAAAI/AAAAAAAAAAA/pJiZ6sbaEQA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Jimmy Joseph,"Downloading the labelledtrainData and other files on kaggle gives me a 404. If anyone has a copy, please share :)"
2017-12-21T09:11:17.000Z,https://yt3.ggpht.com/-Jk8cnng1Z4k/AAAAAAAAAAI/AAAAAAAAAAA/B6LEiVEK-MY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,lat .L,"Hello Siraj and guys.
Does anyone tested the this data set code (https://github.com/AndbrainTeam/emotional-sensor-data-set-)?
All the best,"
2017-12-09T07:47:40.000Z,https://yt3.ggpht.com/-iI4E4r9XjH8/AAAAAAAAAAI/AAAAAAAAAAA/hq_7MBEOHtA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Rajani Dongre,https://youtu.be/jhMLCILn7wM
2017-12-05T15:05:33.000Z,https://yt3.ggpht.com/--69QYi81GuY/AAAAAAAAAAI/AAAAAAAAAAA/mYXAAqYWAuM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Nguyễn Shmily,"such a great video, thank you o much  =)"
2017-11-24T13:52:13.000Z,https://yt3.ggpht.com/-gVfGwGqqlZg/AAAAAAAAAAI/AAAAAAAAAAA/QqRst-awjXw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Ani H.,HEADPHONES ... DIED !!!!
2017-11-14T23:21:20.000Z,https://yt3.ggpht.com/-UkwXAgfosRc/AAAAAAAAAAI/AAAAAAAAAAA/11n_FMVIo9Q/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Jia Huiyu,Great video thx.
2017-11-14T21:22:23.000Z,https://yt3.ggpht.com/-rl8Espvk8mg/AAAAAAAAAAI/AAAAAAAAAAA/yuxl6MqkfL8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Wondermass,We did a video on a sentiment analysis of 'global warming' 'vrs 'climate change' https://youtu.be/_o0w2pev8Hg
2017-10-30T16:28:26.000Z,https://yt3.ggpht.com/-PA_zM0Djttc/AAAAAAAAAAI/AAAAAAAAAAA/sPMXQ0CV_rY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Jonny Lee,could you share the code again please? the link in the description doesn't work
2017-10-29T20:29:04.000Z,https://yt3.ggpht.com/-SNtj38KxC6g/AAAAAAAAAAI/AAAAAAAAAAA/D7TPb7-6wFs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Steve Fox,You are doing God's work. Keep it coming!
2017-10-23T17:35:49.000Z,https://yt3.ggpht.com/-3YgYVe2TGDo/AAAAAAAAAAI/AAAAAAAAAAA/V9fTCqXJqhE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Jean-Loup Imamura,The link http://blog.dato.com/sentiment-analysis-in-five-lines-of-python given in description does not work anymore
2017-10-10T20:35:22.000Z,https://yt3.ggpht.com/-gleQtp9rFXs/AAAAAAAAAAI/AAAAAAAAAAA/VVaf2t4T4ME/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,idontknooo,"Quick question, how to you know which word it positive or negative? (How do you identify training set label?) Are they part of the toolkit?"
2017-10-05T11:09:51.000Z,https://yt3.ggpht.com/-8U5CDluts90/AAAAAAAAAAI/AAAAAAAAAAA/WR_SSUVnsAI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,BEN AOUICHA HAIFA,"Hello, I actually can't access the code of this tutorial, the provided link doesn't work as I am getting a page not found error . Any help with this please"
2017-08-30T04:35:50.000Z,https://yt3.ggpht.com/-S-wd5yVKUVg/AAAAAAAAAAI/AAAAAAAAAAA/NONbEWrAKiA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Chithra Unnithan,been working as a sentiment analyst for abt 2 yrs plus. know of any company that needs one?
2017-07-31T18:01:13.000Z,https://yt3.ggpht.com/-CeeOP90l5GM/AAAAAAAAAAI/AAAAAAAAAAA/w7P_C0-XDho/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Will Sirius,Pretty  sure this is not the state of art.
2017-07-27T13:08:21.000Z,https://yt3.ggpht.com/-M0Tp4rSj6KA/AAAAAAAAAAI/AAAAAAAAAAA/EJp0inC1t6s/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Kwaku Tabiri,"oohh at last it makes sense...random forest is a group of ""trees""...and here i was thinking it was more quirky programmer naming! (still is though)"
2017-07-24T19:31:59.000Z,https://yt3.ggpht.com/-_g-bEKnNFoo/AAAAAAAAAAI/AAAAAAAAAAA/LQbEquwoSbQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,In Vino Veritas,"nltk.download() gives me an NLTK Downloader window. Do I have to download ""all"", or what?"
2017-07-13T02:48:18.000Z,https://yt3.ggpht.com/-JtstLEy962Y/AAAAAAAAAAI/AAAAAAAAAAA/D9C6zL64ES0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Anthony Ridding,"Some kid from Toronto (me) can use an API and pull sentiment as well as the theme/topic of the data with Google Cloud's Natural Language API. 

I'm curious why you choose to write your own algorithms rather than use the decentralized AI we should be promoting?

Also, if you actually read this - I'd LOVE to see a video about how to know which model is the right model to use? How can I increase performance once I build the model? Feature Engineering? :O"
2017-07-01T08:36:32.000Z,https://yt3.ggpht.com/-gn2NQFySlls/AAAAAAAAAAI/AAAAAAAAAAA/KxEHF_c64cw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,harshvardhan binyala,How can I do sentiment analysis of YouTube comments ? plz tell
2017-06-28T22:57:38.000Z,https://yt3.ggpht.com/-8caPGrDU6JM/AAAAAAAAAAI/AAAAAAAAAAA/-ow2Lhs5xCM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,SingingToa,when I try to run the program it just opens and closes
2017-06-20T07:13:40.000Z,https://yt3.ggpht.com/-ptgRnFu9bAw/AAAAAAAAAAI/AAAAAAAAAAA/8vU_kQYPEKE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Johnny Sun,"有中文相關的嗎啊？
I am learning weka to make an analysis on reviews, but many videos are all in english , could you guys give me some in Chinese? i can't find them in YOUTUBE. Thank you!"
2017-06-07T15:11:44.000Z,https://yt3.ggpht.com/-E7W-26PJctI/AAAAAAAAAAI/AAAAAAAAAAA/hghhT_91gnA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Amina Ben meriem,good video nice job but what if I want to use java ? is't possible ?
2017-05-30T21:23:38.000Z,https://yt3.ggpht.com/-tlrmXxObidI/AAAAAAAAAAI/AAAAAAAAAAA/-1rv7IKh6a4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Aniruddha Gupta,I really love your videos....short and straight to point :)
2017-05-25T07:29:32.000Z,https://yt3.ggpht.com/-3jpUFZBdOVs/AAAAAAAAAAI/AAAAAAAAAAA/2R9y7UTzp1g/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Harshit Agarwal,why did you use RandomForest Classifier over deep neural nets for training ?
2017-05-17T09:21:50.000Z,https://yt3.ggpht.com/-u88g3SOW9Qc/AAAAAAAAAAI/AAAAAAAAAAA/FApQqcxEbdE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,Swagat Ranjit,do you know about sentiment analysis in dollar value prediction??
2017-05-12T15:50:25.000Z,https://yt3.ggpht.com/-2r6jOgEYoz8/AAAAAAAAAAI/AAAAAAAAAAA/LYgyQG-TdJQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,SAGAR DATTA,Hey nice video ... While implementing the same for different data source I am getting an error number of features do not match the input features ... My data source is an excel containing remarks in column A n sentiments in column B .... I m splitting it into 80:20 ratio for training and testing ...
2017-05-09T21:21:15.000Z,https://yt3.ggpht.com/-vtEGyibOfZE/AAAAAAAAAAI/AAAAAAAAAAA/Hnvajj858js/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,metfan46,"Brilliant video, thanks"
2017-05-03T01:56:13.000Z,https://yt3.ggpht.com/-rW9MBPUbpUA/AAAAAAAAAAI/AAAAAAAAAAA/0hn3TVr6j_g/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,AJVP96tAWxw,blackthirt33n,wow the Chinese would love this!
