commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
Ugz8CBGUnLLl5gty9ut4AaABAg,0,3w_ozqJNLvA,"I have been doing martial arts of one type or another for most of my life, at the moment I live 200km from nearest Dojo. I think this would be great to keep skills up. What is the cost.",2022-04-23T00:17:52Z,David Collyer,https://yt3.ggpht.com/ytc/AKedOLSkIHslxt41kCi8RojHW0fssWMAYGdguqro8u1yBvWHie8DmzlAemo9JMLPT0Ld=s48-c-k-c0x00ffffff-no-rj
Ugy30dRDeb9Y0T7fey54AaABAg,0,3w_ozqJNLvA,How can I contact the authors?,2022-02-26T20:12:35Z,Jon T Health,https://yt3.ggpht.com/ytc/AKedOLQ9HPHpMuB4vg7HRysBiYrgmOfIVN5SrjbPiQ=s48-c-k-c0x00ffffff-no-rj
UgwM1qSxorMn53qBH7h4AaABAg,0,3w_ozqJNLvA,What software was used?,2022-02-04T11:52:37Z,SantoAntonio,https://yt3.ggpht.com/ytc/AKedOLTipKMQRID8dDeB-8me-WI3ey2LhwE51IlKr4LI=s48-c-k-c0x00ffffff-no-rj
Ugwt3vRNZ3okpFglHVl4AaABAg,0,3w_ozqJNLvA,where do i buy this i need it now,2022-02-01T02:10:26Z,Kenny dean,https://yt3.ggpht.com/ytc/AKedOLQ50WkzW4hYHkjGOAlsDfu9DR_io8d7khOAGatLhQ=s48-c-k-c0x00ffffff-no-rj
Ugwjs0z-PwqejQTgJMl4AaABAg,0,3w_ozqJNLvA,"This is riduculous, Athletes will love this.
1 step from the holodeck with one of those clear VR headsets.",2022-01-31T19:38:36Z,Zion,https://yt3.ggpht.com/ytc/AKedOLQgeMXhInzMwWYkg9l5iIVtLNPGRF7wexgp69WF=s48-c-k-c0x00ffffff-no-rj
UgwLZfdJWg9dJYsHKlR4AaABAg,0,3w_ozqJNLvA,I'm very interested in knowing where the development of this system is.  I believe VR martial arts training could be an outstanding resource for those who do not have the luxury of a quality dojo at their disposal.  Please continue your work.,2021-12-27T22:25:20Z,Clinton Shaffer,https://yt3.ggpht.com/ytc/AKedOLTv98hI-PLGWxlcAWFhpEZFPo4lv9rGci_lrg=s48-c-k-c0x00ffffff-no-rj
Ugx0D3L57QDF0lfTnKp4AaABAg,0,3w_ozqJNLvA,Are yop insane all of you,2021-10-27T07:09:34Z,Morten Hamre,https://yt3.ggpht.com/yHvhB1W6FeYHu3G2XoxhSep9ZZmqGSCRVsmpZnEghBcpuH2ACHnf0f2C8FCxxSpnOBfnlsjt=s48-c-k-c0x00ffffff-no-rj
UgzRyHgeZoAKKpbbkPV4AaABAg,0,3w_ozqJNLvA,"Is this available to download, and if not will this ever release to the public?  I'd gladly buy what is shown here off of Steam or wherever right now.",2021-09-05T21:33:54Z,MasonMMA,https://yt3.ggpht.com/ytc/AKedOLSg4XTaWCaGzH72AEQTBPJlTthV7TrWO57qYdxNErjZh7Kar2saPGDpJOvgzY1g=s48-c-k-c0x00ffffff-no-rj
UgwpMGsp1P1Ogz-eghB4AaABAg,0,3w_ozqJNLvA,How do you get this? Price?,2021-08-26T01:10:13Z,Lawrence Crayton,https://yt3.ggpht.com/ytc/AKedOLRfc7_aoALTYDxwkTUBylPH3i-jc-b12MA9FA=s48-c-k-c0x00ffffff-no-rj
UgyMojZN6p65GBrjp_94AaABAg,0,3w_ozqJNLvA,"I love work out and fight VR games. To be able to kick something would be a huge plus. I am assuming they can add trackers to knees and ankles so this can happen. Perhaps the elbows to. Fighting games would become so real, though you would not feel getting a smack in the face lol",2021-08-23T19:03:37Z,Blink Space Studio,https://yt3.ggpht.com/tI1b0Lq9Gxbzu4I330dua2_7JAvd9vJQ0BxcK_ZW9EDDNAS6s6aBRVF5DyQC9IoQckoH13X-_v8=s48-c-k-c0x00ffffff-no-rj
Ugz_OOO_LzXfK4qv8oZ4AaABAg,0,3w_ozqJNLvA,It's a shame as a martial artist who would love to practice multi person defense against opponents who are way faster and tougher then me that I'll never get to use this even if I get the headset and tracking I doubt it will get publicly released and since my martial art involves keeping the hand open and not a fist passively until you connect the hits I wouldn't be able to hold the controllers like that,2021-06-28T09:20:44Z,Dr.Dylan`s game,https://yt3.ggpht.com/ytc/AKedOLQPViHLOthqsbqD4DUOb5Rd4RcP5Z9zDo1_9YiL=s48-c-k-c0x00ffffff-no-rj
Ugw3Za8-Bf-20NIRCzN4AaABAg,0,3w_ozqJNLvA,"you could remove the need for the bulky mocap stuff by choosing to use any of the newer live link mocap programs.    a simple webcam can do the motion capture similar to kinect body tracking

all that should be need are sensors on the shoelaces the quest can track beneath itself

just to help along with real time ik",2021-06-25T16:35:42Z,Quantum Neural Networking,https://yt3.ggpht.com/ytc/AKedOLSaFGXvrcK7lNx8CyaLI8xttV4ZofyDHJ0uMxmU=s48-c-k-c0x00ffffff-no-rj
UgwHrgba5GOwzPXYUDJ4AaABAg,0,3w_ozqJNLvA,Thats another level,2021-06-24T08:52:39Z,maci_1382,https://yt3.ggpht.com/r-OAK8_NowAGqB-F2gvwJ03RNyfJY-zRPYk5vMn88M9nSPmNLdvrOVc6PsuU_gjeMiV5fuCPZQ=s48-c-k-c0x00ffffff-no-rj
UgzuBY4xR3Hn8XmC0St4AaABAg,0,3w_ozqJNLvA,Fantastic,2021-06-01T00:30:46Z,Mr Phobos,https://yt3.ggpht.com/ytc/AKedOLQchfvOeuePI2sDph81FvJ2Q0XmPe_UcFmIcdyGkg=s48-c-k-c0x00ffffff-no-rj
Ugx4g_cLEf4OptvVU5l4AaABAg,0,3w_ozqJNLvA,Now imagine being in some sort of ninja clan as an assassin in a vr game with real life like training! Now your first mission is too assassinate the simpsons! with maggie being your toughest foe! She shot and almost killed Mr. Burns! without blinking an eye,2021-05-16T01:09:24Z,ArtMan Studios,https://yt3.ggpht.com/9n09aX4faRvtwmcKHvRR1R7iutbMLq5cDtBy6MLutq1hxu2chCU6ytxjj-1RLjxTob8ey61ZLw=s48-c-k-c0x00ffffff-no-rj
UgyX_AZqt5jxITRtJ5x4AaABAg,0,3w_ozqJNLvA,Where can I get this? Steam?,2021-04-30T05:17:01Z,Wangan Wolfgang,https://yt3.ggpht.com/mi9KbBeJKKBuATQ3nDP98oLI5O-1TpjT4QLKIv5IEsn6bjN-N3BFBxkdRo-pPR-j_FyohXcFDA=s48-c-k-c0x00ffffff-no-rj
UgyPBdH3EwHFftydKoV4AaABAg,0,3w_ozqJNLvA,"This is amazing, do you have a github?",2021-03-31T09:58:30Z,MacIain,https://yt3.ggpht.com/ytc/AKedOLSMLcisryzKk6Mzjf1HdwVsW-2ki3esww8ZwQ=s48-c-k-c0x00ffffff-no-rj
UgyPBdH3EwHFftydKoV4AaABAg.9LYZ9EFrF-F9PwjBtA8erP,UgyPBdH3EwHFftydKoV4AaABAg,3w_ozqJNLvA,"@MacIain This would transfer kind of poorly to Quest, because that system only tracks your hands and kicks aren't registered. There are a bunch of hands only fighting games for Quest though, which you could check out: The Thrill of the Fight, Creed, Crazy Kung Fu, SETVR, Path of the Warrior... Lastly, I want to point you to a YouTube channel called ""Tundra Fight School"". That guy has a very promising project for Oculus Quest that is quite similar to ours. Check out his video:
https://www.youtube.com/watch?v=OJlPC_1lnNY",2021-07-18T14:41:34Z,RUIS VR,https://yt3.ggpht.com/ytc/AKedOLSHOnaCdO1P2rKSln_lVybK_pL6Ir1U1x8ytxHb=s48-c-k-c0x00ffffff-no-rj
UgyPBdH3EwHFftydKoV4AaABAg.9LYZ9EFrF-F9Pryxl0QMfV,UgyPBdH3EwHFftydKoV4AaABAg,3w_ozqJNLvA,@RUIS VR Do you think this will be able to be transferred to the Oculus Quest? It would be perfect for people who haven't got training partners.,2021-07-16T18:23:07Z,MacIain,https://yt3.ggpht.com/ytc/AKedOLSMLcisryzKk6Mzjf1HdwVsW-2ki3esww8ZwQ=s48-c-k-c0x00ffffff-no-rj
UgyPBdH3EwHFftydKoV4AaABAg.9LYZ9EFrF-F9L_TLlPbtW1,UgyPBdH3EwHFftydKoV4AaABAg,3w_ozqJNLvA,"Not yet. Someday though, when I clean up the code-base.",2021-04-01T03:46:16Z,RUIS VR,https://yt3.ggpht.com/ytc/AKedOLSHOnaCdO1P2rKSln_lVybK_pL6Ir1U1x8ytxHb=s48-c-k-c0x00ffffff-no-rj
Ugx21-rosIbXN846HIR4AaABAg,0,3w_ozqJNLvA,"This could be a really good boxing/kickboxing drill setup where you could have the AI opponent throw some set of moves and you can block slip counter etc. and you could have a feature where someone via whatever device could see your movements live and coach you. The physics part of it isnt even that important since you cant replicate the physicality of clinch and grappling. Or there could be a replay system where you run a certain drill after some instructions and later get feedback from some real mma-boxing coaches. once the tracking gets cheaper and the standalone headsets can be light enough and powerful enough to run this, that would be amazing for anyone wanting to learn real combat sports remotely",2021-03-31T07:06:10Z,Silm Viburlane,https://yt3.ggpht.com/ytc/AKedOLTKlR3H3bVygHLwX-stzMkLfboWN-3dpl2cdA=s48-c-k-c0x00ffffff-no-rj
UgxpsO_OInQVJ-kGp7R4AaABAg,0,3w_ozqJNLvA,What is the name of this project?,2021-02-15T05:31:18Z,Essa Zouga,https://yt3.ggpht.com/ytc/AKedOLSZGuqsQfaXoYq77c4c8CLLYBjvQjlTjNWtbUmdJQ=s48-c-k-c0x00ffffff-no-rj
UgyA6C6quV7EWh9stQJ4AaABAg,0,3w_ozqJNLvA,this guy's voice is... wet,2021-02-10T22:36:50Z,Bobbo Hobbo,https://yt3.ggpht.com/ytc/AKedOLT9y5ydU1xi8jJD5Pj8iUSIRckEJ-95J6QFOg=s48-c-k-c0x00ffffff-no-rj
UgxVTLZPfAtr3RlkjWh4AaABAg,0,3w_ozqJNLvA,where is the download,2021-02-02T18:51:48Z,Xotic Reaper,https://yt3.ggpht.com/ytc/AKedOLTuJRNTOuHSVNusSCL-twWDha66g0HT7HFtWzOm=s48-c-k-c0x00ffffff-no-rj
Ugx-OOA0-fbFSPmKhtl4AaABAg,0,3w_ozqJNLvA,Headset falls off after the leg sweep around 1:15,2021-01-27T01:56:01Z,Trevor,https://yt3.ggpht.com/ytc/AKedOLRhpjvHd3vNgPMCQvRI7HJf0Aws6s9Ju2bbK9yRgPE=s48-c-k-c0x00ffffff-no-rj
UgxGJGf4-7aXR5OZbeV4AaABAg,0,3w_ozqJNLvA,"please sell this, im up for buying it for even 100$",2021-01-26T15:23:12Z,0Sigg,https://yt3.ggpht.com/ytc/AKedOLSc7sqCYxBhVv8iH1GWzCUSK-lRr6mmbqbneu7ZjQ=s48-c-k-c0x00ffffff-no-rj
UgwanIDJ52zz9cJH7E54AaABAg,0,3w_ozqJNLvA,Where I can find it?,2021-01-07T11:29:50Z,Maria Alejandra Kaiser,https://yt3.ggpht.com/ytc/AKedOLS4mK2jk3_ChBtlJt1Hv1A-YcSe09fBiQhHLw=s48-c-k-c0x00ffffff-no-rj
